BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Edgar Schiferli,7,0,46,0,6.57,19,6,0,1,0
Jacob-Jan Esmeijer,7,0,43,0,6.14,25,5,1,1,1
Tim de Leede,8,0,33,1,4.13,26,2,0,0,0
Feiko Kloppenburg,10,0,42,4,4.20,27,2,0,0,0
Adeel Raja,8.5,0,42,4,4.75,23,2,0,0,0
Henk-Jan Mol,6,0,39,1,6.50,12,2,1,0,0
