BATSMEN,,R,B,M,4s,6s,SR
Kepler Wessels,c Smith b Hick,85,126,170,6,0,67.46
Andrew Hudson,c & b Hick,79,115,132,7,0,68.70
Peter Kirsten,c Smith b DeFreitas,11,12,14,0,1,91.67
Jonty Rhodes,run out (Illingworth/Hick/Stewart),18,23,25,0,0,78.26
Adrian Kuiper,not out,15,12,17,1,0,125.00
Hansie Cronje,not out,13,15,14,0,0,86.67
