BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sulieman Benn,10,0,51,1,5.10,25,2,1,0,0
Kemar Roach,8,0,42,1,5.25,27,6,0,0,0
Dwayne Bravo,2.1,0,12,0,5.54,7,2,0,0,0
Daren Sammy,8,0,40,0,5.00,18,1,0,0,0
Kieron Pollard,7.5,0,37,1,4.72,19,2,0,0,1
Chris Gayle,6,0,26,0,4.33,16,0,1,0,0
Devon Smith,0.5,0,5,0,6.00,1,0,0,0,0
