BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,7,4,15,3,2.14,36,3,0,0,0
Prabath Nissanka,7,1,12,4,1.71,38,2,0,1,1
Muttiah Muralitharan,2.4,0,3,1,1.13,13,0,0,0,0
Dilhara Fernando,2,0,4,2,2.00,10,0,0,1,0
