BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Franklin,9,1,46,2,5.11,34,6,0,2,2
Shane Bond,10,1,59,1,5.90,31,7,1,3,1
Jacob Oram,10,0,60,1,6.00,31,6,1,1,2
Daniel Vettori,10,0,51,1,5.10,29,2,2,1,0
Jeetan Patel,10,0,62,0,6.20,19,4,1,0,0
Scott Styris,1,0,8,0,8.00,2,1,0,1,0
