BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,c Kohli b Bumrah,1,14,15,0,0,7.14
Henry Nicholls,b Jadeja,28,51,87,2,0,54.90
Kane Williamson,c Jadeja b Chahal,67,95,137,6,0,70.53
Ross Taylor,run out (Jadeja),74,90,130,3,1,82.22
James Neesham,c Karthik b Pandya,12,18,28,1,0,66.67
Colin de Grandhomme,c Dhoni b Kumar,16,10,19,2,0,160.00
Tom Latham,c Jadeja b Kumar,10,11,22,0,0,90.91
Mitchell Santner,not out,9,6,13,1,0,150.00
Matt Henry,c Kohli b Kumar,1,2,6,0,0,50.00
Trent Boult,not out,3,3,6,0,0,100.00
