BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,9.5,0,91,1,9.25,21,13,1,1,1
Ajmal Shahzad,8,0,53,0,6.63,25,8,0,2,0
Tim Bresnan,10,1,48,5,4.80,31,5,0,0,0
Graeme Swann,9,1,59,1,6.56,28,5,3,2,0
Paul Collingwood,3,0,20,0,6.67,8,0,2,0,0
Michael Yardy,10,0,64,1,6.40,19,4,1,2,0
