BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kevin Curran,6,0,32,0,5.33,-,-,-,0,0
Malcolm Jarvis,4,0,22,0,5.50,-,-,-,0,0
Iain Butchart,3,0,20,0,6.67,-,-,-,0,0
John Traicos,8,0,27,2,3.38,-,-,-,0,0
Babu Meman,6.5,0,34,0,4.98,-,-,-,0,0
