BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,8.1,1,49,1,6.00,31,6,2,1,0
Stuart Broad,9,0,73,0,8.11,21,9,1,2,0
Tim Bresnan,10,0,64,1,6.40,34,8,2,2,0
Michael Yardy,7,0,49,0,7.00,19,7,0,2,0
Graeme Swann,10,0,47,3,4.70,36,2,3,0,0
Paul Collingwood,5,0,26,0,5.20,15,1,1,0,0
