BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Boyd Rankin,7,0,51,0,7.29,18,5,1,4,0
Trent Johnston,10,0,58,2,5.80,22,4,1,0,0
Alex Cusack,4,0,39,0,9.75,8,6,0,1,0
George Dockrell,10,0,68,1,6.80,24,4,1,5,0
John Mooney,9,0,63,4,7.00,20,4,2,1,0
Paul Stirling,10,0,45,1,4.50,27,3,0,0,0
