BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,49,3,4.90,34,1,0,6,4
Aaqib Javed,10,2,27,2,2.70,45,2,0,3,1
Mushtaq Ahmed,10,1,41,3,4.10,38,3,0,1,0
Ijaz Ahmed,3,0,13,0,4.33,8,0,0,2,0
Imran Khan,6.2,0,43,1,6.79,11,4,0,0,1
Aamer Sohail,10,0,49,0,4.90,24,1,0,1,0
