BATSMEN,,R,B,M,4s,6s,SR
Andrew Hudson,b Srinath,53,73,85,4,0,72.60
Peter Kirsten,b Kapil Dev,84,86,104,7,0,97.67
Adrian Kuiper,run out (Srinath),7,6,13,0,0,116.67
Jonty Rhodes,c Raju b Prabhakar,7,3,8,0,1,233.33
Kepler Wessels,not out,9,6,13,1,0,150.00
Hansie Cronje,not out,8,6,9,1,0,133.33
