BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Pramodya Wickramasinghe,10,1,45,2,4.50,43,6,0,4,1
Chaminda Vaas,10,0,46,3,4.60,42,3,2,0,3
Mahela Jayawardene,10,0,46,0,4.60,33,4,0,1,0
Muttiah Muralitharan,10,1,25,3,2.50,42,2,0,1,0
Upul Chandana,7,0,26,0,3.71,26,2,0,1,0
Sanath Jayasuriya,3,1,9,0,3.00,12,1,0,0,0
