BATSMEN,,R,B,M,4s,6s,SR
Rohit Sharma,c Ramdin b Taylor,7,18,30,1,0,38.89
Shikhar Dhawan,c Sammy b Taylor,9,14,17,1,0,64.29
Virat Kohli,c Samuels b Russell,33,36,51,5,0,91.67
Ajinkya Rahane,c Ramdin b Roach,14,34,56,2,0,41.18
Suresh Raina,c Ramdin b Smith,22,25,42,2,0,88.00
MS Dhoni,not out,45,56,96,3,1,80.36
Ravindra Jadeja,c Samuels b Russell,13,23,31,2,0,56.52
Ravichandran Ashwin,not out,16,32,39,0,0,50.00
