BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Woakes,10,3,58,2,5.80,35,7,1,0,0
Jofra Archer,10,0,45,0,4.50,33,5,0,0,0
Liam Plunkett,10,0,55,3,5.50,27,4,0,4,0
Mark Wood,10,0,73,0,7.30,19,9,0,1,0
Adil Rashid,6,0,40,0,6.67,12,5,0,1,0
Ben Stokes,4,0,34,0,8.50,7,5,0,0,0
