BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammed Shami,10,1,69,5,6.90,37,8,3,1,0
Jasprit Bumrah,10,1,44,1,4.40,30,3,0,0,0
Yuzvendra Chahal,10,0,88,0,8.80,28,7,6,2,0
Hardik Pandya,10,0,60,0,6.00,22,4,1,1,0
Kuldeep Yadav,10,0,72,1,7.20,25,5,3,0,0
