BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Jason Holder,9,1,44,0,4.89,33,5,0,2,0
Kemar Roach,6,0,52,0,8.67,15,6,2,1,0
Jerome Taylor,8.5,0,71,3,8.04,26,10,2,1,0
Andre Russell,6,0,33,0,5.50,17,2,1,1,0
Chris Gayle,8,0,41,1,5.13,20,3,0,0,0
Daren Sammy,3,0,25,0,8.33,7,3,1,0,0
Marlon Samuels,4,0,25,1,6.25,10,3,0,0,0
Lendl Simmons,1,0,12,0,12.00,0,2,0,0,0
