BATSMEN,,R,B,M,4s,6s,SR
Nasser Hussain,not out,88,127,205,11,1,69.29
Alec Stewart,b Odoyo,23,26,42,4,0,88.46
Graeme Hick,not out,61,89,160,9,0,68.54
