BATSMEN,,R,B,M,4s,6s,SR
Dennis Amiss,b Collinge,16,18,-,3,0,88.89
John Jameson,c Wadsworth b Collinge,11,31,-,0,0,35.48
Keith Fletcher,run out,131,147,-,13,0,89.12
Frank Hayes,lbw b RJ Hadlee,34,80,-,5,0,42.50
Mike Denness,c Morrison b DR Hadlee,37,52,-,1,1,71.15
Tony Greig,b DR Hadlee,9,19,-,0,0,47.37
Chris Old,not out,20,16,-,0,1,125.00
