BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Richard Hadlee,9,2,20,3,2.22,-,-,-,0,0
Lance Cairns,9.2,3,21,2,2.25,-,-,-,0,0
Ewen Chatfield,12,0,50,2,4.17,-,-,-,0,0
Martin Crowe,2,0,12,0,6.00,-,-,-,0,0
Jeremy Coney,12,3,28,3,2.33,-,-,-,0,0
John Bracewell,11,2,39,0,3.55,-,-,-,0,0
