BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sarfraz Nawaz,11,1,49,1,4.45,-,-,-,0,0
Shahid Mahboob,10,2,38,1,3.80,-,-,-,0,0
Rashid Khan,11,0,47,3,4.27,-,-,-,0,0
Mudassar Nazar,12,1,40,0,3.33,-,-,-,0,0
Abdul Qadir,12,4,21,4,1.75,-,-,-,0,0
Ijaz Faqih,1,0,6,0,6.00,-,-,-,0,0
Zaheer Abbas,3,0,12,0,4.00,-,-,-,0,0
