BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Naveed,10,0,63,3,6.30,32,7,1,1,3
Kamran Shazad,8,0,59,1,7.38,23,10,0,0,1
Amjad Javed,10,0,87,1,8.70,20,6,4,2,1
Mohammad Tauqir,10,0,47,1,4.70,26,1,1,1,0
Fahad Alhashmi,7.2,0,45,0,6.14,17,3,0,1,0
Khurram Khan,4,0,31,0,7.75,1,1,1,0,0
Shaiman Anwar,0.4,0,4,0,6.00,0,0,0,0,0
