BATSMEN,,R,B,M,4s,6s,SR
Bas Zuiderent,not out,43,56,96,6,0,76.79
Darron Reekers,c Wright b Blain,9,8,11,2,0,112.50
Eric Szwarczynski,c Smith b Blain,12,11,11,3,0,109.09
Ryan ten Doeschate,not out,70,68,64,13,1,102.94
