BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tony Opatha,9,0,32,0,3.56,-,-,-,0,0
Mevan Pieris,11,0,68,2,6.18,-,-,-,0,0
Bandula Warnapura,9,0,40,0,4.44,-,-,-,0,0
Anura Ranasinghe,7,0,55,0,7.86,-,-,-,0,0
Somachandra De Silva,12,3,60,2,5.00,-,-,-,0,0
Lalith Kaluperuma,12,0,50,1,4.17,-,-,-,0,0
