BATSMEN,,R,B,M,4s,6s,SR
Sherwin Campbell,lbw b Nash,8,32,42,0,0,25.00
Ridley Jacobs,not out,80,131,185,8,1,61.07
Jimmy Adams,c Parore b Allott,3,29,48,0,0,10.34
Brian Lara,c Nash b Harris,36,54,61,3,1,66.67
Stuart Williams,not out,14,28,31,1,0,50.00
