BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Mooney,6,0,44,0,7.33,22,7,1,4,0
Alex Cusack,8,0,43,0,5.38,25,6,0,1,0
Stuart Thompson,6,0,45,2,7.50,20,3,2,4,0
George Dockrell,5,0,44,0,8.80,11,2,3,0,0
Paul Stirling,5,0,36,0,7.20,10,2,2,0,0
Kevin O'Brien,6.5,0,42,0,6.15,18,4,1,0,0
