BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umesh Yadav,4,0,34,1,8.50,11,3,2,1,0
Mohammed Shami,9,0,41,3,4.56,35,4,1,5,0
Mohit Sharma,6,0,38,1,6.33,18,5,0,3,0
Ravindra Jadeja,7,0,45,1,6.43,20,2,3,0,0
Ravichandran Ashwin,10,1,38,2,3.80,37,2,1,0,0
Suresh Raina,10,0,40,1,4.00,32,4,0,0,0
Rohit Sharma,3,0,21,0,7.00,4,2,0,0,0
