BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,9,1,29,2,3.22,-,-,-,0,0
Michael Holding,9.1,0,40,3,4.36,-,-,-,0,0
Malcolm Marshall,11,3,20,1,1.82,-,-,-,0,0
Winston Davis,12,2,51,0,4.25,-,-,-,0,0
Larry Gomes,12,1,55,1,4.58,-,-,-,0,0
