BATSMEN,,R,B,M,4s,6s,SR
Mark Waugh,st Browne b Harper,30,62,102,1,0,48.39
Mark Taylor,c Browne b Walsh,9,38,49,0,0,23.68
Ricky Ponting,run out,102,112,143,5,1,91.07
Steve Waugh,b Walsh,57,64,74,3,1,89.06
Michael Bevan,run out,2,3,6,0,0,66.67
Stuart Law,not out,12,12,22,0,0,100.00
Ian Healy,run out,3,4,6,0,0,75.00
Paul Reiffel,not out,4,6,6,0,0,66.67
