BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tim Southee,8,0,65,0,8.13,20,9,0,3,0
Trent Boult,10,0,40,1,4.00,40,5,0,0,0
Daniel Vettori,5,0,25,0,5.00,14,0,1,0,0
Matt Henry,9.1,0,46,2,5.02,35,6,0,2,0
Corey Anderson,1,0,7,0,7.00,3,0,0,1,0
