BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kagiso Rabada,8,1,36,1,4.50,32,5,0,2,0
Beuran Hendricks,5,1,25,0,5.00,21,5,0,1,0
Andile Phehlukwayo,8,1,18,2,2.25,36,1,0,0,0
Chris Morris,6.1,2,13,3,2.11,30,1,0,0,0
Imran Tahir,7,0,29,4,4.14,24,3,0,0,0
