BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Blain,5.1,0,36,2,6.97,18,6,0,2,1
Asim Butt,4,1,15,0,3.75,17,2,0,1,1
Gavin Hamilton,1,0,17,0,17.00,2,2,1,1,0
