BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shakib Al Hasan,8.5,1,55,4,6.23,31,4,4,0,0
Taijul Islam,10,0,58,0,5.80,29,6,1,0,0
Rubel Hossain,8,1,40,1,5.00,29,5,0,0,0
Taskin Ahmed,8,0,49,0,6.13,25,6,1,2,0
Soumya Sarkar,4,0,19,0,4.75,10,1,0,1,0
Sabbir Rahman,2,0,14,0,7.00,4,2,0,0,0
Mahmudullah,3,0,22,0,7.33,5,2,0,1,0
Nasir Hossain,5,0,32,2,6.40,18,3,2,0,0
