BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tim Southee,10,1,51,0,5.10,36,8,0,0,0
Trent Boult,10,3,56,2,5.60,37,9,0,1,0
Mitchell McClenaghan,8,0,68,0,8.50,17,8,2,0,0
Daniel Vettori,10,0,42,1,4.20,30,2,1,0,0
Corey Anderson,10,0,43,2,4.30,36,4,0,2,0
Grant Elliott,2,0,27,2,13.50,2,0,3,1,0
