BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dipak Patel,10,1,50,1,5.00,32,4,1,0,0
Danny Morrison,9,0,55,0,6.11,28,8,0,1,0
Willie Watson,10,2,39,2,3.90,37,2,0,0,1
Gavin Larsen,10,1,34,1,3.40,39,2,1,0,0
Chris Harris,10,0,72,1,7.20,19,6,2,0,0
