BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,40,2,4.00,43,1,2,2,4
Aaqib Javed,10,2,45,1,4.50,39,4,1,2,0
Mushtaq Ahmed,10,0,40,2,4.00,38,3,1,0,0
Imran Khan,10,0,59,0,5.90,28,5,1,3,0
Iqbal Sikander,9,0,56,1,6.22,25,6,1,1,0
Aamer Sohail,1,0,11,0,11.00,1,2,0,0,0
