BATSMEN,,R,B,M,4s,6s,SR
Tom Moody,run out (Houghton/Flower),6,8,4,0,0,75.00
David Boon,b Omarshah,48,84,92,4,0,57.14
Dean Jones,b Burmester,54,71,123,4,0,76.06
Allan Border,st Flower b Traicos,22,29,24,2,0,75.86
Mark Waugh,not out,66,39,68,5,2,169.23
Steve Waugh,b Brandes,55,43,48,4,0,127.91
Ian Healy,lbw b Duers,0,2,3,0,0,0.00
Peter Taylor,not out,1,1,3,0,0,100.00
