BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Cairns,4,0,30,0,7.50,-,-,-,1,1
Dipak Patel,10,1,36,1,3.60,-,-,-,1,0
Willie Watson,9,1,39,1,4.33,-,-,-,0,0
Gavin Larsen,10,1,30,3,3.00,-,-,-,0,0
Chris Harris,7.1,0,35,1,4.88,-,-,-,0,0
Rod Latham,8,0,35,1,4.38,-,-,-,0,0
