BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,8,1,19,2,2.38,35,1,0,0,1
Lasith Malinga,5,0,34,2,6.80,19,3,1,2,0
Dilhara Fernando,7,3,19,0,2.71,33,2,0,1,1
Tillakaratne Dilshan,4,0,11,0,2.75,13,0,0,0,0
Russel Arnold,3,0,9,0,3.00,9,0,0,0,0
Muttiah Muralitharan,9,0,59,2,6.56,24,1,4,1,0
Sanath Jayasuriya,8.3,0,38,3,4.47,23,1,1,0,0
