BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Brian McMillan,10,2,34,1,3.40,-,-,-,0,4
Allan Donald,9.5,0,42,3,4.27,-,-,-,8,1
Richard Snell,10,1,33,0,3.30,-,-,-,2,0
Omar Henry,10,0,31,1,3.10,-,-,-,2,2
Adrian Kuiper,5,0,25,0,5.00,-,-,-,1,0
Peter Kirsten,5,0,25,1,5.00,-,-,-,0,0
