BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Champaka Ramanayake,9,2,19,1,2.11,-,-,-,0,1
Pramodya Wickramasinghe,7,0,32,1,4.57,-,-,-,1,0
Don Anurasiri,10,1,41,3,4.10,-,-,-,0,0
Ruwan Kalpage,10,0,38,1,3.80,-,-,-,2,0
Asanka Gurusinha,8,0,30,0,3.75,-,-,-,0,0
Arjuna Ranatunga,6,0,26,2,4.33,-,-,-,1,0
