BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,8.2,1,28,0,3.36,-,-,-,0,0
Damien Fleming,6,0,43,1,7.17,-,-,-,4,0
Shane Warne,10,0,58,0,5.80,-,-,-,1,1
Paul Reiffel,10,0,49,1,4.90,-,-,-,0,0
Mark Waugh,6,0,35,0,5.83,-,-,-,0,0
Steve Waugh,3,0,15,0,5.00,-,-,-,0,1
Michael Bevan,3,0,12,0,4.00,-,-,-,0,0
