BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ewen Chatfield,10,1,39,1,3.90,-,-,-,0,0
Martin Snedden,10,1,56,0,5.60,-,-,-,0,0
Willie Watson,9,0,59,1,6.56,-,-,-,0,0
Stephen Boock,4,0,26,0,6.50,-,-,-,0,0
John Bracewell,7,0,32,0,4.57,-,-,-,0,0
Dipak Patel,10,0,36,3,3.60,-,-,-,0,0
