BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Mpofu,9,0,58,2,6.44,26,8,0,2,0
Ray Price,10,0,43,1,4.30,31,2,1,1,0
Prosper Utseya,10,2,43,1,4.30,31,4,0,2,0
Graeme Cremer,10,0,41,1,4.10,30,0,1,1,0
Brendan Taylor,3,0,23,0,7.67,2,1,0,0,0
Elton Chigumbura,2,0,18,0,9.00,2,2,0,1,0
Sean Williams,6,0,29,0,4.83,15,1,1,0,0
