BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,10,0,43,1,4.30,35,4,1,0,0
Ashish Nehra,8.4,0,65,0,7.50,24,9,1,0,0
Munaf Patel,10,0,65,2,6.50,21,6,1,0,0
Yusuf Pathan,4,0,20,0,5.00,6,0,0,0,0
Yuvraj Singh,8,0,47,0,5.88,18,2,1,0,0
Harbhajan Singh,9,0,53,3,5.89,19,3,1,1,0
