BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dale Steyn,9.4,0,50,5,5.17,35,3,1,2,0
Morne Morkel,7,0,59,1,8.43,18,10,0,0,1
Jacques Kallis,8,0,43,1,5.38,22,4,0,1,0
Robin Peterson,9,0,52,2,5.78,20,3,1,2,0
Jean-Paul Duminy,3,0,29,0,9.67,4,3,1,0,0
Johan Botha,9,0,39,0,4.33,30,2,1,2,0
Faf du Plessis,3,0,22,1,7.33,4,2,0,1,0
