BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,9,2,20,3,2.22,43,3,0,0,0
Rubel Hossain,6,0,27,1,4.50,22,2,0,1,0
Taskin Ahmed,7,0,23,1,3.29,25,2,0,0,0
Shakib Al Hasan,8.5,0,43,2,4.87,30,2,2,0,0
Mahmudullah,8,1,31,1,3.88,26,2,0,1,0
Soumya Sarkar,3,0,13,0,4.33,8,0,0,0,0
Sabbir Rahman,1,0,4,0,4.00,3,0,0,0,0
