BATSMEN,,R,B,M,4s,6s,SR
Marvan Atapattu,not out,24,14,18,4,0,171.43
Sanath Jayasuriya,lbw b Thuraisingam,9,10,10,1,0,90.00
Kumar Sangakkara,not out,4,4,6,1,0,100.00
