BATSMEN,,R,B,M,4s,6s,SR
Sir Gordon Greenidge,not out,106,173,181,9,1,61.27
Desmond Haynes,lbw b Kapil Dev,47,99,120,2,1,47.47
Sir Viv Richards,not out,28,44,60,1,1,63.64
