BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Nathan Bracken,4,0,20,2,5.00,10,1,0,1,0
Glenn McGrath,5,0,16,3,3.20,21,2,0,1,0
Shaun Tait,4,0,28,1,7.00,12,1,1,4,0
Shane Watson,1.4,0,4,0,2.40,7,0,0,0,0
Brad Hogg,5,0,20,0,4.00,11,0,0,0,0
Andrew Symonds,2.2,0,16,0,6.86,5,0,1,1,0
