BATSMEN,,R,B,M,4s,6s,SR
Michael Clarke,c Leask b Wardlaw,47,47,55,7,2,100.00
Aaron Finch,c Coleman b Taylor,20,10,14,3,1,200.00
Shane Watson,c Cross b Davey,24,23,36,4,0,104.35
James Faulkner,not out,16,6,15,2,1,266.67
David Warner,not out,21,6,11,2,2,350.00
