BATSMEN,,R,B,M,4s,6s,SR
David Boon,c Downton b Hemmings,75,125,159,7,0,60.00
Geoff Marsh,b Foster,24,49,71,3,0,48.98
Dean Jones,c Athey b Hemmings,33,57,75,1,1,57.89
Craig McDermott,b Gooch,14,8,6,2,0,175.00
Allan Border,run out (Robinson/Downton),31,31,48,3,0,100.00
Mike Veletta,not out,45,31,50,6,0,145.16
Steve Waugh,not out,5,4,5,0,0,125.00
