BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Gerrie Snyman,10,0,69,3,6.90,27,7,1,2,2
Rudi van Vuuren,10,2,43,5,4.30,40,5,1,0,0
Louis Burger,9,0,45,0,5.00,27,4,0,0,1
Bjorn Kotze,3,0,24,0,8.00,7,4,0,0,0
Deon Kotze,10,0,35,1,3.50,36,1,1,0,0
Jan-Berrie Burger,2,0,23,1,11.50,4,4,0,2,0
Sarel Burger,6,0,32,0,5.33,13,1,1,0,0
