BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,7,0,37,1,5.29,-,-,-,0,2
Dion Nash,9,1,34,2,3.78,-,-,-,2,0
Chris Cairns,10,2,31,1,3.10,-,-,-,0,0
Robert Kennedy,6,0,20,1,3.33,-,-,-,1,0
Shane Thomson,10,2,20,3,2.00,-,-,-,0,0
Nathan Astle,5,0,23,0,4.60,-,-,-,0,0
