BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Richard Hadlee,12,4,26,1,2.17,-,-,-,0,0
Lance Cairns,12,4,57,1,4.75,-,-,-,0,0
Martin Snedden,12,1,105,2,8.75,-,-,-,0,0
Ewen Chatfield,12,1,45,1,3.75,-,-,-,0,0
Jeremy Coney,6,1,20,1,3.33,-,-,-,0,0
Martin Crowe,6,0,51,0,8.50,-,-,-,0,0
