BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bob Willis,7,2,9,2,1.29,-,-,-,0,0
Graham Dilley,8,0,33,1,4.13,-,-,-,0,0
Sir Ian Botham,12,0,42,2,3.50,-,-,-,0,0
Paul Allott,12,1,47,0,3.92,-,-,-,0,0
Vic Marks,12,1,39,2,3.25,-,-,-,0,0
Mike Gatting,8,1,35,1,4.38,-,-,-,0,0
