BATSMEN,,R,B,M,4s,6s,SR
Upul Tharanga,c Sehwag b Khan,2,20,30,0,0,10.00
Tillakaratne Dilshan,b Harbhajan Singh,33,49,87,3,0,67.35
Kumar Sangakkara,c Dhoni b Yuvraj Singh,48,67,102,5,0,71.64
Mahela Jayawardene,not out,103,88,159,13,0,117.05
Thilan Samaraweera,lbw b Yuvraj Singh,21,34,53,2,0,61.76
Chamara Kapugedera,c Raina b Khan,1,5,6,0,0,20.00
Nuwan Kulasekara,run out (Dhoni),32,30,41,1,1,106.67
Thisara Perera,not out,22,9,10,3,1,244.44
