BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,9,0,46,0,5.11,-,-,-,1,0
Craig Matthews,10,0,42,1,4.20,-,-,-,0,0
Hansie Cronje,3,0,17,0,5.67,-,-,-,0,0
Brian McMillan,10,1,37,2,3.70,-,-,-,0,1
Pat Symcox,10,0,64,2,6.40,-,-,-,0,0
Paul Adams,8,0,45,2,5.63,-,-,-,1,0
