BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,10,0,30,2,3.00,-,-,-,0,0
Pramodya Wickramasinghe,8,0,36,0,4.50,-,-,-,0,0
Arjuna Ranatunga,2,0,14,0,7.00,-,-,-,0,0
Kumar Dharmasena,10,1,50,0,5.00,-,-,-,0,0
Muttiah Muralitharan,10,0,37,1,3.70,-,-,-,0,0
Sanath Jayasuriya,10,0,44,1,4.40,-,-,-,0,0
