BATSMEN,,R,B,M,4s,6s,SR
Craig Wishart,c Styris b Cairns,30,50,64,4,0,60.00
Dion Ebrahim,b Adams,0,1,6,0,0,0.00
Andy Flower,run out (Astle),37,61,98,5,0,60.66
Grant Flower,c Cairns b Oram,1,6,7,0,0,16.67
Guy Whittall,c McCullum b Cairns,0,2,7,0,0,0.00
Tatenda Taibu,lbw b Harris,53,79,102,3,1,67.09
Andy Blignaut,run out (McCullum/Vettori),4,5,10,0,0,80.00
Heath Streak,not out,72,84,90,6,2,85.71
Sean Ervine,not out,31,14,22,4,1,221.43
