time_period,term,tfidf
2019-10-Q3,elijah,0.0753450713246439
2019-10-Q3,briefing,0.07301098490123667
2019-10-Q3,mulvaney,0.07170581852178236
2019-10-Q3,says,0.0704933647322285
2019-10-Q3,deal,0.06937735596318917
2019-10-Q3,astros,0.06737627503864194
2019-10-Q4,trump,0.2344726563091291
2019-10-Q4,impeachment,0.1887477021593731
2019-10-Q4,new,0.17495267432296555
2019-10-Q4,baghdadi,0.16576622827517232
2019-10-Q4,review,0.15691631614534027
2019-10-Q4,california,0.12625450724337722
2019-10-Q4,world,0.12264723560785215
2019-10-Q4,halloween,0.1217401693971125
2019-10-Q4,al,0.11661484054746572
2019-10-Q4,nationals,0.11208089655743957
2019-10-Q4,isis,0.10216455354959612
2019-10-Q4,says,0.09559269834141418
2019-10-Q4,dies,0.09559269834141418
2019-10-Q4,series,0.08895635490815876
2019-10-Q4,briefing,0.08296724761707645
2019-10-Q4,trumps,0.08116361179931393
2019-10-Q4,brexit,0.07888199951947422
2019-10-Q4,inquiry,0.07591496887399922
2019-10-Q4,raid,0.07580756976532606
2019-10-Q4,zuckerberg,0.07554289989357886
2019-11-Q1,trump,0.2932307593159235
2019-11-Q1,new,0.17694959613891936
2019-11-Q1,2019,0.17229856212244424
2019-11-Q1,impeachment,0.14108572870666974
2019-11-Q1,election,0.11867879787681895
2019-11-Q1,review,0.10869760905676476
2019-11-Q1,kentucky,0.09323435727907883
2019-11-Q1,day,0.08594694669604654
2019-11-Q1,briefing,0.0834190953226334
2019-11-Q1,warren,0.08339621947949764
2019-11-Q1,general,0.0826797847210235
2019-11-Q1,dies,0.08089124394922027
2019-11-Q1,mormon,0.07836493023955066
2019-11-Q1,new_york,0.07330768982898088
2019-11-Q1,elizabeth,0.07123447879480688
2019-11-Q1,testimony,0.07004541650224404
2019-11-Q1,popeyes,0.06637899857359589
2019-11-Q1,results,0.0641854703847948
2019-11-Q1,november,0.06343432476494666
2019-11-Q1,mexico,0.06341034978592483
2019-11-Q2,impeachment,0.3452845994669973
2019-11-Q2,trump,0.23226543055448776
2019-11-Q2,new,0.14109582229945514
2019-11-Q2,hearings,0.14051164245870096
2019-11-Q2,day,0.10636454296420468
2019-11-Q2,review,0.10419383800575152
2019-11-Q2,hearing,0.1039322744904668
2019-11-Q2,briefing,0.08682819833812626
2019-11-Q2,bloomberg,0.08643280120794353
2019-11-Q2,says,0.08248678842121994
2019-11-Q2,deval,0.08075180895314159
2019-11-Q2,veterans,0.07626084612896689
2019-11-Q2,dies,0.07597467354586047
2019-11-Q2,ukraine,0.07542825968258482
2019-11-Q2,court,0.07163326362895417
2019-11-Q2,bolivia,0.07019006750533996
2019-11-Q2,yovanovitch,0.06729317412761801
2019-11-Q2,evo,0.06729317412761801
2019-11-Q2,hong_kong,0.06626455657469821
2019-11-Q2,morales,0.061048445116326386
2019-11-Q3,impeachment,0.31767194267414545
2019-11-Q3,trump,0.2494690489803745
2019-11-Q3,hearings,0.1818649250679729
2019-11-Q3,sondland,0.13623329198823253
2019-11-Q3,new,0.12352350968931165
2019-11-Q3,curio,0.1220317269454174
2019-11-Q3,debate,0.12090107938109765
2019-11-Q3,nov,0.10511814732696166
2019-11-Q3,hilton,0.10188585106917844
2019-11-Q3,review,0.10172524327355076
2019-11-Q3,briefing,0.09203712486654593
2019-11-Q3,gordon,0.08462649309397588
2019-11-Q3,statement,0.08453625446560163
2019-11-Q3,hong_kong,0.08215186650454442
2019-11-Q3,democratic,0.08073478739258161
2019-11-Q3,day,0.07750494725603868
2019-11-Q3,sondlands,0.07349809667575644
2019-11-Q3,hearing,0.07344486321285291
2019-11-Q3,trumps,0.07023885845078505
2019-11-Q3,dies,0.07023885845078505
2019-11-Q4,thanksgiving,0.4373663573930308
2019-11-Q4,trump,0.17884195357822635
2019-11-Q4,holiday,0.1274628123828461
2019-11-Q4,new,0.11404414431075305
2019-11-Q4,impeachment,0.1121123786361541
2019-11-Q4,nov,0.104456118159899
2019-11-Q4,black,0.10052351873843847
2019-11-Q4,day,0.08034928349166691
2019-11-Q4,ski,0.07840359248914709
2019-11-Q4,review,0.07775737112096798
2019-11-Q4,2019,0.07620841631027225
2019-11-Q4,turkey,0.07445968561992335
2019-11-Q4,tiffany,0.07289439289883846
2019-11-Q4,hong_kong,0.07033124249684815
2019-11-Q4,dies,0.06998163400887117
2019-11-Q4,books,0.06479780926747332
2019-11-Q4,briefing,0.06479780926747332
2019-11-Q4,best,0.06479780926747332
2019-11-Q4,albania,0.06360211229324579
2019-11-Q4,gallagher,0.06360211229324579
2019-12-Q1,trump,0.2437430728864021
2019-12-Q1,impeachment,0.21161641764180045
2019-12-Q1,nato,0.1897390563374521
2019-12-Q1,2019,0.18821449098481874
2019-12-Q1,new,0.15437061282805464
2019-12-Q1,review,0.11103851098158317
2019-12-Q1,beauty,0.1020293442201538
2019-12-Q1,best,0.10020548551996528
2019-12-Q1,dec,0.0957393589570641
2019-12-Q1,important,0.09509131035980288
2019-12-Q1,world,0.09478897278915636
2019-12-Q1,says,0.09208071642375187
2019-12-Q1,briefing,0.08937246005834742
2019-12-Q1,kamala,0.08672697198504473
2019-12-Q1,day,0.07041466550051614
2019-12-Q1,dies,0.07041466550051614
2019-12-Q1,weekend,0.06499815276970722
2019-12-Q1,harris,0.06343067526077832
2019-12-Q1,christmas,0.06313364645630193
2019-12-Q1,trumps,0.06228989640430275
2019-12-Q2,impeachment,0.3055762123700755
2019-12-Q2,trump,0.24865846584065304
2019-12-Q2,new,0.1961892482779464
2019-12-Q2,2019,0.14024730509959102
2019-12-Q2,articles,0.11947566041312754
2019-12-Q2,review,0.11178224611185318
2019-12-Q2,briefing,0.0980946241389732
2019-12-Q2,dies,0.08896954282371987
2019-12-Q2,zealand,0.08814640073803445
2019-12-Q2,dec,0.08736542638706925
2019-12-Q2,volcano,0.08340535073559642
2019-12-Q2,democrats,0.07756319117965323
2019-12-Q2,million,0.07756319117965323
2019-12-Q2,pensacola,0.07488001544263373
2019-12-Q2,russia,0.07129011043900776
2019-12-Q2,big,0.07071938019321324
2019-12-Q2,christmas,0.06768356159485865
2019-12-Q2,day,0.06615683953558657
2019-12-Q2,election,0.06519263791348591
2019-12-Q2,semitism,0.06166993581453506
2019-12-Q3,impeachment,0.3552670160306672
2019-12-Q3,trump,0.2933603179311673
2019-12-Q3,impeached,0.1715914774277263
2019-12-Q3,2019,0.12945638875894533
2019-12-Q3,debate,0.10511300366138718
2019-12-Q3,new,0.0996318060898304
2019-12-Q3,christmas,0.08797619559442074
2019-12-Q3,briefing,0.08579405524402063
2019-12-Q3,democrats,0.08302650507485868
2019-12-Q3,dec,0.08152954131353955
2019-12-Q3,holiday,0.07777152873351842
2019-12-Q3,review,0.07749140473653476
2019-12-Q3,brees,0.07267326341386636
2019-12-Q3,day,0.07195630439821085
2019-12-Q3,dies,0.07195630439821085
2019-12-Q3,wars,0.06858864582284263
2019-12-Q3,star,0.06642120405988694
2019-12-Q3,pelosi,0.06640108548864973
2019-12-Q3,democratic,0.06630627328409999
2019-12-Q3,india,0.06437389207314556
2019-12-Q4,christmas,0.33573981237489464
2019-12-Q4,new,0.22467582258167929
2019-12-Q4,2019,0.21558061475314194
2019-12-Q4,decade,0.15838652514783932
2019-12-Q4,year,0.12097928908244268
2019-12-Q4,dies,0.11521837055470732
2019-12-Q4,dec,0.11031246433178664
2019-12-Q4,eve,0.107754741638282
2019-12-Q4,trump,0.10369653349923658
2019-12-Q4,briefing,0.08353331865216279
2019-12-Q4,years,0.07489194086055975
2019-12-Q4,2020,0.07489194086055975
2019-12-Q4,khashoggi,0.07290848198219169
2019-12-Q4,best,0.07201148159669206
2019-12-Q4,tv,0.06913102233282438
2019-12-Q4,herman,0.06480753953972596
2019-12-Q4,day,0.06337010380508902
2019-12-Q4,women,0.06337010380508902
2019-12-Q4,seals,0.05966549226328316
2019-12-Q4,jerry,0.055464133725123765
2020-1-Q1,suleimani,0.2908890462540739
2020-1-Q1,iran,0.2297459223564991
2020-1-Q1,globes,0.19137437253557493
2020-1-Q1,new,0.16050438880318585
2020-1-Q1,suleimanis,0.15551664519619365
2020-1-Q1,australia,0.12968013283582974
2020-1-Q1,trump,0.12840351104254868
2020-1-Q1,golden,0.11699038729237188
2020-1-Q1,carlos,0.1140382361611081
2020-1-Q1,qassim,0.11347253693598393
2020-1-Q1,2020,0.10864912472831044
2020-1-Q1,briefing,0.0963026332819115
2020-1-Q1,ghosn,0.09419426828794036
2020-1-Q1,commander,0.09193181492991416
2020-1-Q1,iraq,0.09155712170045477
2020-1-Q1,strike,0.08639579433947643
2020-1-Q1,iranian,0.08580386379652583
2020-1-Q1,fires,0.08052403351898119
2020-1-Q1,impeachment,0.07924519713293067
2020-1-Q1,killing,0.0730861903369743
2020-1-Q2,iran,0.2486125333715967
2020-1-Q2,trump,0.21253643068331907
2020-1-Q2,impeachment,0.20232242595824693
2020-1-Q2,new,0.1708236732594901
2020-1-Q2,2020,0.168837351477403
2020-1-Q2,meghan,0.10410408265819834
2020-1-Q2,briefing,0.08739815841183214
2020-1-Q2,harry,0.08687176885547115
2020-1-Q2,jan,0.08228886858991696
2020-1-Q2,review,0.07945287128348377
2020-1-Q2,articles,0.07925980161071748
2020-1-Q2,ukrainian,0.07807806199364875
2020-1-Q2,trumps,0.07746654950139667
2020-1-Q2,trial,0.07700388201775119
2020-1-Q2,says,0.07548022771930958
2020-1-Q2,airliner,0.07534531693142899
2020-1-Q2,carlos,0.07338655956179972
2020-1-Q2,debate,0.07328606811808028
2020-1-Q2,warren,0.07255178392918694
2020-1-Q2,textbooks,0.07171854392789115
2020-1-Q3,impeachment,0.26467863271625125
2020-1-Q3,davos,0.2452971856108379
2020-1-Q3,trump,0.23280291141449955
2020-1-Q3,trial,0.2029450897097822
2020-1-Q3,quit,0.1552690092848391
2020-1-Q3,touchdown,0.12090320654377555
2020-1-Q3,new,0.11209029068105536
2020-1-Q3,senate,0.10104351519293514
2020-1-Q3,49ers,0.08601377877661819
2020-1-Q3,2020,0.0840677180107915
2020-1-Q3,says,0.08191213549769429
2020-1-Q3,senators,0.08151622987454052
2020-1-Q3,trumps,0.07544538795840264
2020-1-Q3,democrats,0.07328980544530543
2020-1-Q3,jan,0.07255703169578487
2020-1-Q3,coronavirus,0.07229724225409974
2020-1-Q3,mcconnell,0.07059949091210266
2020-1-Q3,managers,0.06988619525600227
2020-1-Q3,briefing,0.06682305790601377
2020-1-Q3,sanders,0.06603509337638681
2020-1-Q4,trump,0.27425526571762243
2020-1-Q4,witnesses,0.2490901795532719
2020-1-Q4,coronavirus,0.2424328701999164
2020-1-Q4,impeachment,0.2363561521264115
2020-1-Q4,kobe,0.21841124940235265
2020-1-Q4,bolton,0.20757514962772655
2020-1-Q4,trial,0.15826856816599966
2020-1-Q4,iowa,0.15282914871332928
2020-1-Q4,bryant,0.14211050516920798
2020-1-Q4,democrats,0.1359752998095775
2020-1-Q4,new,0.1348229667603438
2020-1-Q4,trumps,0.1348229667603438
2020-1-Q4,says,0.13021363456340898
2020-1-Q4,senators,0.12243065366532015
2020-1-Q4,grammys,0.10862942799454196
2020-1-Q4,boltons,0.10359677388493063
2020-1-Q4,schiff,0.09547716157104814
2020-1-Q4,senate,0.0924272483401009
2020-1-Q4,2020,0.0875773117417618
2020-1-Q4,lawyers,0.08702652135834155
2020-2-Q1,coronavirus,0.3348783659843645
2020-2-Q1,iowa,0.2885242815658491
2020-2-Q1,trump,0.2312219649548645
2020-2-Q1,caucuses,0.1669593909725518
2020-2-Q1,bowl,0.15148068385198835
2020-2-Q1,caucus,0.1297157445690963
2020-2-Q1,impeachment,0.12905078107736356
2020-2-Q1,foreign,0.12587342575523874
2020-2-Q1,super,0.12249347764843993
2020-2-Q1,new,0.11368413276947505
2020-2-Q1,policy,0.11110529358334292
2020-2-Q1,china,0.10019618481377462
2020-2-Q1,trumps,0.0963424853978602
2020-2-Q1,union,0.0962561491069473
2020-2-Q1,state,0.0905619362739886
2020-2-Q1,dies,0.08670823685807419
2020-2-Q1,acquittal,0.08128546778240571
2020-2-Q1,2020,0.08092768773420257
2020-2-Q1,feb,0.075866436596912
2020-2-Q1,review,0.07322028890237375
2020-2-Q2,coronavirus,0.3198153272216181
2020-2-Q2,hampshire,0.26033290161242056
2020-2-Q2,new,0.2509137917496381
2020-2-Q2,oscars,0.18414311024052565
2020-2-Q2,trump,0.1604202930858342
2020-2-Q2,review,0.11928688460228695
2020-2-Q2,2020,0.10900353248140016
2020-2-Q2,build,0.10264370125205936
2020-2-Q2,love,0.09460683951215862
2020-2-Q2,feb,0.09254617935897463
2020-2-Q2,bloomberg,0.08969144772007775
2020-2-Q2,day,0.08638015781544918
2020-2-Q2,world,0.07815347611873973
2020-2-Q2,trumps,0.07815347611873973
2020-2-Q2,westminster,0.0777175813948954
2020-2-Q2,china,0.07609680569456237
2020-2-Q2,war,0.07404013527038501
2020-2-Q2,briefing,0.07404013527038501
2020-2-Q2,sanders,0.07269804869617978
2020-2-Q2,astros,0.0677420165985528
2020-2-Q3,coronavirus,0.3015681993471594
2020-2-Q3,nevada,0.29234169149856315
2020-2-Q3,bloomberg,0.20837093187812444
2020-2-Q3,new,0.13920055941179607
2020-2-Q3,trump,0.13675844433439613
2020-2-Q3,2020,0.12943209910219633
2020-2-Q3,briefing,0.1025688332507971
2020-2-Q3,debate,0.09805296906892673
2020-2-Q3,dies,0.09280037294119738
2020-2-Q3,democratic,0.08903596091584838
2020-2-Q3,caucuses,0.08229144154795705
2020-2-Q3,fall,0.08048856199432665
2020-2-Q3,review,0.07814768247679779
2020-2-Q3,democrats,0.07814768247679779
2020-2-Q3,sanders,0.0776902798126037
2020-2-Q3,whats,0.07326345232199794
2020-2-Q3,affleck,0.06484415330101627
2020-2-Q3,blagojevich,0.06484415330101627
2020-2-Q3,cobble,0.06152185755266575
2020-2-Q3,ship,0.059846121402303123
2020-2-Q4,coronavirus,0.5896130677064592
2020-2-Q4,trump,0.15847403878773236
2020-2-Q4,new,0.1565874430878784
2020-2-Q4,weinstein,0.12328704882133668
2020-2-Q4,2020,0.11696893339094533
2020-2-Q4,south,0.10753595489167553
2020-2-Q4,sanders,0.10447526819638946
2020-2-Q4,review,0.09810297639240574
2020-2-Q4,carolina,0.09147511938596073
2020-2-Q4,bernie,0.09037187215429364
2020-2-Q4,nevada,0.08939553634173318
2020-2-Q4,bloomberg,0.08227448481448205
2020-2-Q4,bryant,0.07462770008264295
2020-2-Q4,feb,0.07428150335540128
2020-2-Q4,harvey,0.07355911097358271
2020-2-Q4,dies,0.07169063659445035
2020-2-Q4,kobe,0.07057542342768408
2020-2-Q4,fall,0.06819681729513756
2020-2-Q4,debate,0.05937036759145524
2020-2-Q4,case,0.058484466695472664
2020-3-Q1,coronavirus,0.7157706270873498
2020-3-Q1,super,0.14989588578638668
2020-3-Q1,sanders,0.11190534955378552
2020-3-Q1,tuesday,0.10572804301455442
2020-3-Q1,trump,0.09497603864019297
2020-3-Q1,review,0.08601603499489173
2020-3-Q1,biden,0.080640032807711
2020-3-Q1,new,0.080640032807711
2020-3-Q1,2020,0.07526403062053026
2020-3-Q1,dies,0.06988802843334953
2020-3-Q1,march,0.06595418974601015
2020-3-Q1,briefing,0.06451202624616881
2020-3-Q1,bernie,0.06383017159490961
2020-3-Q1,outbreak,0.062268939782243724
2020-3-Q1,day,0.059136024058988074
2020-3-Q1,million,0.05196802114274709
2020-3-Q1,weekend,0.0483840196846266
2020-3-Q1,devs,0.04758202062878705
2020-3-Q1,fall,0.045725216803854114
2020-3-Q1,race,0.044800277553407236
2020-3-Q2,coronavirus,0.8583805917012686
2020-3-Q2,trump,0.08847898575343084
2020-3-Q2,sanders,0.08800342274336764
2020-3-Q2,biden,0.07354097517168277
2020-3-Q2,new,0.06319927553816489
2020-3-Q2,home,0.05860296458993471
2020-3-Q2,virus,0.05528039722361523
2020-3-Q2,briefing,0.052857575904646986
2020-3-Q2,pandemic,0.0525637168341705
2020-3-Q2,markets,0.0519300701191537
2020-3-Q2,march,0.04805858123840827
2020-3-Q2,new_york,0.04136679853407156
2020-3-Q2,day,0.040217720797014016
2020-3-Q2,2020,0.040217720797014016
2020-3-Q2,bernie,0.0395182108255103
2020-3-Q2,review,0.03791956532289893
2020-3-Q2,joe,0.03710585004677242
2020-3-Q2,fight,0.0344723321117263
2020-3-Q2,just,0.0344723321117263
2020-3-Q2,president,0.0344723321117263
2020-3-Q3,coronavirus,0.7556677636289757
2020-3-Q3,primary,0.2360111109512301
2020-3-Q3,results,0.2168168277988876
2020-3-Q3,election,0.16863162041736462
2020-3-Q3,district,0.15977278616425594
2020-3-Q3,virus,0.13033386741319306
2020-3-Q3,house,0.11429934985197256
2020-3-Q3,pandemic,0.10723313554180926
2020-3-Q3,california,0.08940246176540427
2020-3-Q3,illinois,0.07674512199851373
2020-3-Q3,supported,0.06365407195990863
2020-3-Q3,home,0.06337389694762835
2020-3-Q3,ventilators,0.059640533991369975
2020-3-Q3,2020,0.05658383656038246
2020-3-Q3,trump,0.05545215982917481
2020-3-Q3,live,0.053130510542457335
2020-3-Q3,presidential,0.050139193977542934
2020-3-Q3,briefing,0.04866209944192892
2020-3-Q3,new,0.04866209944192892
2020-3-Q3,brady,0.046882835732065586
2020-3-Q4,coronavirus,0.8252972180415719
2020-3-Q4,virus,0.15310364025549567
2020-3-Q4,pandemic,0.12381767452198475
2020-3-Q4,stimulus,0.08884526004009219
2020-3-Q4,dies,0.08445018017513413
2020-3-Q4,home,0.0790367070869845
2020-3-Q4,trump,0.07145784476357503
2020-3-Q4,quarantine,0.061583791210292324
2020-3-Q4,lockdown,0.05875073084011277
2020-3-Q4,crisis,0.05635596945408829
2020-3-Q4,briefing,0.05630012011675607
2020-3-Q4,help,0.055217425499126165
2020-3-Q4,new,0.046555868558086765
2020-3-Q4,time,0.045473173940456836
2020-3-Q4,fight,0.04439047932282692
2020-3-Q4,day,0.04330778470519698
2020-3-Q4,new_york,0.042225090087567065
2020-3-Q4,health,0.041142395469937136
2020-3-Q4,need,0.04005970085230722
2020-3-Q4,covid,0.04000118901201002
2020-4-Q1,coronavirus,0.6340981015255902
2020-4-Q1,primary,0.27790601767013584
2020-4-Q1,results,0.2561231123144557
2020-4-Q1,district,0.2260494480203113
2020-4-Q1,election,0.20319435276810574
2020-4-Q1,house,0.15977865289999096
2020-4-Q1,pandemic,0.14294728992257824
2020-4-Q1,virus,0.12016261516200688
2020-4-Q1,count,0.1103146217792088
2020-4-Q1,california,0.10271484829285134
2020-4-Q1,map,0.0973155985629848
2020-4-Q1,dies,0.0811574109968208
2020-4-Q1,trump,0.07988932644999548
