BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mitchell Santner,10,0,65,1,6.50,24,7,0,2,0
Trent Boult,10,0,56,2,5.60,30,6,0,1,0
Tim Southee,9,0,70,1,7.78,23,10,1,0,0
Matt Henry,10,0,54,2,5.40,30,5,0,2,0
Colin de Grandhomme,1,0,11,0,11.00,1,2,0,0,0
James Neesham,10,1,41,2,4.10,31,2,0,2,0
