BATSMEN,,R,B,M,4s,6s,SR
Adam Gilchrist,b Johnston,34,25,38,4,0,136.00
Michael Hussey,not out,30,41,57,3,1,73.17
Andrew Symonds,not out,15,9,17,1,1,166.67
