BATSMEN,,R,B,M,4s,6s,SR
Ian Bell,c Aftab Ahmed b Syed Rasel,0,10,15,0,0,0.00
Michael Vaughan,c Habibul Bashar b Abdur Razzak,30,59,83,3,0,50.85
Sir Andrew Strauss,lbw b Syed Rasel,23,37,41,2,1,62.16
Kevin Pietersen,c sub (Farhad Reza) b Abdur Razzak,10,25,35,0,0,40.00
Paul Collingwood,not out,23,74,88,1,0,31.08
Andrew Flintoff,b Mohammad Rafique,23,21,29,3,1,109.52
Ravi Bopara,b Mohammad Rafique,0,4,3,0,0,0.00
Paul Nixon,not out,20,39,45,1,1,51.28
